,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,target
11,0.019569365307688713,0.011830450966954231,0.011157160624861717,0.013266533613204956,0.036074813455343246,0.03366750478744507,0.08808788657188416,0.06682605296373367,0.024088863283395767,0.1153760552406311,0.09074106067419052,0.10599277913570404,0.14763206243515015,0.21028824150562286,0.2288498878479004,0.2511940896511078,0.2511940896511078,0.18823359906673431,0.11567994952201843,0.07881709933280945,0.08747987449169159,0.0815829336643219,0.14276278018951416,0.15249215066432953,0.2511940896511078,0.21102654933929443,0.1239909753203392,0.1913965940475464,0.17089979350566864,0.2039813995361328,0.2511940896511078,0.2511940896511078,0.2511940896511078,0.2511940896511078,0.2511940896511078,0.21830330789089203,0.08388705551624298,0.07358080893754959,0.09098844975233078,0.1209571361541748,0.15470413863658905,0.1603647768497467,0.19163678586483002,0.17500053346157074,0.12743954360485077,0.11721772700548172,0.13391312956809998,0.18280397355556488,0.181753009557724,0.2154240608215332,0.17237746715545654,0.1526382714509964,0.13684867322444916,0.11820054054260254,0.11115171015262604,0.10775955021381378,0.13710543513298035,0.21265919506549835,0.2154240608215332,0.2154240608215332,0.2154240608215332,0.17241768538951874,0.12987320125102997,0.1321786493062973,0.1551980823278427,0.21106797456741333,0.2154240608215332,0.2154240608215332,0.2154240608215332,0.2154240608215332,0.18761111795902252,0.14287608861923218,1.0
12,0.010674544610083103,0.01149202324450016,0.013681922107934952,0.011210199445486069,0.028770213946700096,0.010287030600011349,0.02545030601322651,0.013766655698418617,0.011847946792840958,0.16063685715198517,0.1594127118587494,0.17583249509334564,0.16642053425312042,0.19155347347259521,0.15818965435028076,0.18109333515167236,0.1485944539308548,0.15819385647773743,0.08814544230699539,0.11567060649394989,0.17167101800441742,0.1932705044746399,0.25329411029815674,0.14463602006435394,0.14370986819267273,0.09503273665904999,0.08708769828081131,0.24583344161510468,0.25329411029815674,0.25329411029815674,0.25329411029815674,0.25329411029815674,0.25329411029815674,0.2524854838848114,0.2162865847349167,0.20978876948356628,0.13146120309829712,0.12969891726970673,0.14835281670093536,0.1302129030227661,0.13908450305461884,0.12550736963748932,0.13685400784015656,0.12163887917995453,0.1333247721195221,0.14102691411972046,0.14990077912807465,0.20067742466926575,0.11933683604001999,0.12991809844970703,0.10263931751251221,0.13205647468566895,0.10977227240800858,0.14016756415367126,0.17522591352462769,0.21811287105083466,0.21811287105083466,0.21811287105083466,0.21811287105083466,0.19845570623874664,0.16872629523277283,0.16198839247226715,0.15497814118862152,0.16650322079658508,0.21811287105083466,0.21811287105083466,0.21811287105083466,0.21811287105083466,0.18867923319339752,0.15755891799926758,0.1572623997926712,0.15758439898490906,1.0
13,0.062127139419317245,0.05317681282758713,0.0501691997051239,0.05112893134355545,0.07341179996728897,0.07975316792726517,0.11637893319129944,0.10237570106983185,0.06867063045501709,0.21426986157894135,0.1767202913761139,0.18244333565235138,0.14403750002384186,0.15257419645786285,0.15540148317813873,0.182525634765625,0.18690910935401917,0.21426986157894135,0.1511400043964386,0.1347636729478836,0.1377682387828827,0.14873823523521423,0.20479071140289307,0.17694342136383057,0.19343359768390656,0.16831159591674805,0.1585918664932251,0.21426986157894135,0.21426986157894135,0.21426986157894135,0.20394258201122284,0.21377520263195038,0.21426986157894135,0.21426986157894135,0.21426986157894135,0.21426986157894135,0.21245478093624115,0.18873384594917297,0.19606946408748627,0.15397438406944275,0.15242165327072144,0.14984486997127533,0.1571168750524521,0.1684403419494629,0.21245478093624115,0.13410641252994537,0.1314297467470169,0.13522572815418243,0.1133185476064682,0.0978366956114769,0.10262481123209,0.11935307085514069,0.11188013851642609,0.13619056344032288,0.21245478093624115,0.20724353194236755,0.19823797047138214,0.1915161907672882,0.19976601004600525,0.21245478093624115,0.21245478093624115,0.21245478093624115,0.21245478093624115,0.13820475339889526,0.11653314530849457,0.1127704605460167,0.11509501188993454,0.1429797112941742,0.15114949643611908,0.18954065442085266,0.1816626787185669,0.16134299337863922,1.0
14,0.09573981910943985,0.08683715760707855,0.1301526427268982,0.09074874967336655,0.23020289838314056,0.10202227532863617,0.13751128315925598,0.08688247948884964,0.0980008915066719,0.1588214486837387,0.1815623641014099,0.23020289838314056,0.2032056599855423,0.23020289838314056,0.13677988946437836,0.14444707334041595,0.1171242818236351,0.14181312918663025,0.15315258502960205,0.20352774858474731,0.23020289838314056,0.18536065518856049,0.23020289838314056,0.15320353209972382,0.18641886115074158,0.11221005767583847,0.1068945974111557,0.18559791147708893,0.23020289838314056,0.23020289838314056,0.23020289838314056,0.21021927893161774,0.15256913006305695,0.10977368801832199,0.09499354660511017,0.1017204225063324,0.14516927301883698,0.15505287051200867,0.2132079154253006,0.16881848871707916,0.18987305462360382,0.11011683940887451,0.1253696084022522,0.09802131354808807,0.1326557695865631,0.16587528586387634,0.1498134583234787,0.2132079154253006,0.14733533561229706,0.2132079154253006,0.12445110082626343,0.1904190182685852,0.11749166995286942,0.16091550886631012,0.14936694502830505,0.2132079154253006,0.2132079154253006,0.2132079154253006,0.18816696107387543,0.14053800702095032,0.09903848171234131,0.08727631717920303,0.09340140223503113,0.13828256726264954,0.16543246805667877,0.2113955169916153,0.2132079154253006,0.2132079154253006,0.2017865628004074,0.1883237212896347,0.14456278085708618,0.1289689987897873,1.0
15,0.18247000873088837,0.14345306158065796,0.14792500436306,0.13436608016490936,0.17233216762542725,0.15385127067565918,0.2021269053220749,0.17069342732429504,0.18973660469055176,0.18123193085193634,0.13743123412132263,0.15614600479602814,0.13450947403907776,0.15318278968334198,0.15294091403484344,0.19984568655490875,0.1591123789548874,0.17528603971004486,0.1700548380613327,0.14825627207756042,0.15445680916309357,0.15036317706108093,0.20189695060253143,0.19497056305408478,0.2021269053220749,0.17771665751934052,0.1763473004102707,0.1516268104314804,0.13504858314990997,0.15401507914066315,0.15068717300891876,0.17854543030261993,0.167730450630188,0.19049862027168274,0.1516033262014389,0.15221011638641357,0.2008013129234314,0.15543733537197113,0.18208517134189606,0.1529769003391266,0.18397358059883118,0.17521362006664276,0.20273645222187042,0.16657106578350067,0.19480837881565094,0.14409546554088593,0.12076234072446823,0.18119361996650696,0.1133606806397438,0.20273645222187042,0.13194085657596588,0.18832634389400482,0.12880869209766388,0.15072651207447052,0.19232717156410217,0.16739316284656525,0.19010965526103973,0.18941570818424225,0.20273645222187042,0.1953139752149582,0.19157549738883972,0.18143810331821442,0.19758476316928864,0.15650047361850739,0.09005162864923477,0.11629345268011093,0.09703577309846878,0.1961653083562851,0.09870194643735886,0.1319165974855423,0.12136567384004593,0.18017563223838806,1.0
16,0.05094099044799805,0.05049309507012367,0.04933822527527809,0.049756500869989395,0.11848592758178711,0.05131813511252403,0.08160277456045151,0.09938432276248932,0.06363324075937271,0.20141330361366272,0.17128941416740417,0.18234606087207794,0.143610879778862,0.16551411151885986,0.14833460748195648,0.18898321688175201,0.1944032609462738,0.19968076050281525,0.12352916598320007,0.1303679496049881,0.13711071014404297,0.15192188322544098,0.2268560230731964,0.12509769201278687,0.16893881559371948,0.13939644396305084,0.11719836294651031,0.2268560230731964,0.2268560230731964,0.2268560230731964,0.2268560230731964,0.2268560230731964,0.2268560230731964,0.2268560230731964,0.2268560230731964,0.2268560230731964,0.22464227676391602,0.20377248525619507,0.22353003919124603,0.1640060544013977,0.17786623537540436,0.16091519594192505,0.20116548240184784,0.19790160655975342,0.22312580049037933,0.1121644377708435,0.12732870876789093,0.1420094519853592,0.08838588744401932,0.1381344199180603,0.07598326355218887,0.09258302301168442,0.07689574360847473,0.09740066528320312,0.22464227676391602,0.22464227676391602,0.22464227676391602,0.22464227676391602,0.22464227676391602,0.22464227676391602,0.22464227676391602,0.21574249863624573,0.22464227676391602,0.0844469889998436,0.12516525387763977,0.16161814332008362,0.07781477272510529,0.10953249782323837,0.05809202045202255,0.08755633980035782,0.07138644903898239,0.07236756384372711,1.0
17,0.026390941813588142,0.016231002286076546,0.016429560258984566,0.01777283102273941,0.040423594415187836,0.019312629476189613,0.08347877860069275,0.04124312847852707,0.025948943570256233,0.21378302574157715,0.15066111087799072,0.16268284618854523,0.1390005499124527,0.2143809050321579,0.14524395763874054,0.24108587205410004,0.1893388032913208,0.19988027215003967,0.08547037094831467,0.08086834102869034,0.08261266350746155,0.10908596962690353,0.17944878339767456,0.095298632979393,0.219720259308815,0.14206834137439728,0.0807538628578186,0.24108587205410004,0.24108587205410004,0.24108587205410004,0.24108587205410004,0.24108587205410004,0.24108587205410004,0.24108587205410004,0.24108587205410004,0.24108587205410004,0.15517555177211761,0.1158050000667572,0.12086614966392517,0.10355965048074722,0.139119952917099,0.09932577610015869,0.17459246516227722,0.11813102662563324,0.1432623416185379,0.16638393700122833,0.1522708684206009,0.17281003296375275,0.14917607605457306,0.15320496261119843,0.10351400077342987,0.11516300588846207,0.10344354063272476,0.14722611010074615,0.19137096405029297,0.20051537454128265,0.20185349881649017,0.20806387066841125,0.1941385716199875,0.1731470376253128,0.17198395729064941,0.16168297827243805,0.17532195150852203,0.20942965149879456,0.20942965149879456,0.20942965149879456,0.20942965149879456,0.20942965149879456,0.18629097938537598,0.16401584446430206,0.1582847684621811,0.1980573982000351,1.0
18,0.09929067641496658,0.06892120838165283,0.10116967558860779,0.1049213707447052,0.23175056278705597,0.13759048283100128,0.23175056278705597,0.0954459011554718,0.08878821134567261,0.19942793250083923,0.18750163912773132,0.23175056278705597,0.18965962529182434,0.23175056278705597,0.16942907869815826,0.23175056278705597,0.14393000304698944,0.17025575041770935,0.11593654751777649,0.10200190544128418,0.16774602234363556,0.12723073363304138,0.23175056278705597,0.1291622817516327,0.23175056278705597,0.09824535250663757,0.09974879026412964,0.1258247196674347,0.18640930950641632,0.23175056278705597,0.22559531033039093,0.23175056278705597,0.13036443293094635,0.13561339676380157,0.0809841975569725,0.08754954487085342,0.12285949289798737,0.13351354002952576,0.229806587100029,0.11930491775274277,0.17068244516849518,0.09278540313243866,0.11852307617664337,0.0805637314915657,0.10383720695972443,0.18212611973285675,0.2133745402097702,0.23032759130001068,0.19104748964309692,0.23032759130001068,0.18078091740608215,0.17867526412010193,0.14969128370285034,0.16451941430568695,0.08513551950454712,0.12695933878421783,0.18431277573108673,0.14912524819374084,0.16859830915927887,0.08421356976032257,0.06631825119256973,0.059519313275814056,0.06568919867277145,0.16869069635868073,0.22266057133674622,0.23032759130001068,0.22894081473350525,0.23032759130001068,0.19908466935157776,0.19100728631019592,0.16533006727695465,0.16805097460746765,1.0
19,0.09792021661996841,0.07731679081916809,0.1010810062289238,0.07845466583967209,0.11814480274915695,0.0819278433918953,0.0996108129620552,0.07265132665634155,0.09306706488132477,0.08624724298715591,0.08216973394155502,0.1204577162861824,0.08971825242042542,0.13780057430267334,0.09916070103645325,0.11033352464437485,0.07986905425786972,0.08470448106527328,0.16189225018024445,0.18720851838588715,0.2310951203107834,0.21623137593269348,0.23263566195964813,0.23263566195964813,0.23263566195964813,0.19636766612529755,0.1682974249124527,0.17778857052326202,0.2087772935628891,0.23263566195964813,0.23263566195964813,0.23263566195964813,0.23263566195964813,0.23263566195964813,0.23263566195964813,0.2041006088256836,0.07708867639303207,0.07078735530376434,0.1067090779542923,0.06985901296138763,0.11287350952625275,0.07904195040464401,0.09864223003387451,0.07074427604675293,0.07908541709184647,0.1588844209909439,0.10797236859798431,0.15100060403347015,0.10641679912805557,0.15643896162509918,0.10931450873613358,0.1751672327518463,0.12669749557971954,0.16435566544532776,0.15451110899448395,0.17495065927505493,0.2199261486530304,0.2199261486530304,0.2199261486530304,0.2199261486530304,0.2199261486530304,0.201589435338974,0.17598755657672882,0.18236331641674042,0.1886439323425293,0.2199261486530304,0.2199261486530304,0.2199261486530304,0.2199261486530304,0.2199261486530304,0.20174992084503174,0.17969363927841187,1.0
20,0.03347739204764366,0.019349437206983566,0.023500436916947365,0.022609198465943336,0.04399900510907173,0.028325840830802917,0.0652581974864006,0.0467163547873497,0.03553954139351845,0.18247082829475403,0.13746432960033417,0.16224560141563416,0.13167479634284973,0.1728474199771881,0.15574949979782104,0.2158205658197403,0.18553902208805084,0.18166117370128632,0.1798422485589981,0.09618470817804337,0.10567477345466614,0.11732101440429688,0.17989952862262726,0.12106063216924667,0.2321014404296875,0.18184500932693481,0.1941198855638504,0.2321014404296875,0.2321014404296875,0.2321014404296875,0.2321014404296875,0.2321014404296875,0.2321014404296875,0.2321014404296875,0.2321014404296875,0.2321014404296875,0.15357182919979095,0.13249649107456207,0.16193321347236633,0.11433243751525879,0.15835340321063995,0.1321457326412201,0.1790243238210678,0.1487857848405838,0.14948615431785583,0.14270995557308197,0.14447951316833496,0.20737169682979584,0.13443568348884583,0.20737169682979584,0.12999245524406433,0.17474336922168732,0.11884328722953796,0.13356909155845642,0.20737169682979584,0.20051799714565277,0.20737169682979584,0.20737169682979584,0.20737169682979584,0.20737169682979584,0.20737169682979584,0.16228869557380676,0.20737169682979584,0.11707758158445358,0.13540931046009064,0.16445297002792358,0.1834532469511032,0.20737169682979584,0.18395328521728516,0.13397188484668732,0.10061055421829224,0.10274101793766022,1.0
